category,filter_type,bilateral_symmetry,lr_imbalance,multifractal_width,entropy,junctions
real_faces_1k,topographic,0.6075,0.0743,1.5942,5.6054,9099
real_faces_1k,topographic,0.5869,0.0701,3.3521,5.7633,7337
real_faces_1k,topographic,0.5576,0.0877,3.319,5.9178,9009
real_faces_1k,topographic,0.5893,0.0127,3.5369,6.1478,8816
real_faces_1k,topographic,0.6171,0.0264,3.3186,5.6009,7459
real_faces_1k,topographic,0.5789,0.0245,3.4766,6.3155,10698
real_faces_1k,topographic,0.5808,0.0364,3.2825,5.9386,9397
real_faces_1k,topographic,0.5605,0.0051,3.3585,6.0796,8785
real_faces_1k,topographic,0.5917,0.027,3.4098,6.2346,11727
real_faces_1k,topographic,0.576,0.087,1.3907,5.7619,9113
real_faces_1k,topographic,0.5764,0.0153,3.2597,5.9188,8698
real_faces_1k,topographic,0.5829,0.0541,2.9466,5.5293,7798
real_faces_1k,topographic,0.5713,0.0669,3.412,6.114,9232
real_faces_1k,topographic,0.6073,0.0542,3.3092,6.0217,9629
real_faces_1k,topographic,0.5797,0.0657,2.4244,5.8145,7928
real_faces_1k,topographic,0.5681,0.0401,3.3416,5.9148,8050
real_faces_1k,topographic,0.5726,0.0408,2.9634,6.0391,8469
real_faces_1k,topographic,0.5819,0.0729,3.3307,5.7272,7573
real_faces_1k,topographic,0.5515,0.091,3.0114,6.0705,9608
real_faces_1k,topographic,0.5877,0.0128,2.6038,5.6473,7492
real_faces_1k,topographic,0.6041,0.008,3.4306,6.2069,10182
real_faces_1k,topographic,0.5749,0.0404,3.3408,5.9689,8979
real_faces_1k,topographic,0.6051,0.0496,1.7067,5.8061,7649
real_faces_1k,topographic,0.594,0.0098,2.5531,5.7641,8069
real_faces_1k,topographic,0.6113,0.0042,1.5686,5.9704,9321
real_faces_1k,topographic,0.6022,0.002,2.0133,5.4876,8284
real_faces_1k,topographic,0.5698,0.0748,3.4219,6.2423,10173
real_faces_1k,topographic,0.5891,0.048,3.4307,6.0308,8865
real_faces_1k,topographic,0.5769,0.0728,3.1962,5.8336,8419
real_faces_1k,topographic,0.6022,0.0163,1.8761,5.8514,9068
real_faces_1k,topographic,0.5772,0.0211,3.3745,6.0663,9109
real_faces_1k,topographic,0.5718,0.1012,2.7234,5.7553,7112
real_faces_1k,topographic,0.6264,0.0191,3.2268,5.7827,8650
real_faces_1k,topographic,0.5807,0.0109,3.3387,6.031,8233
real_faces_1k,topographic,0.5828,0.0557,3.1415,5.9415,9160
real_faces_1k,topographic,0.5578,0.043,2.8872,5.8656,9969
real_faces_1k,topographic,0.5986,0.1362,1.753,5.2225,7533
real_faces_1k,topographic,0.6059,0.1003,2.4574,5.248,5951
real_faces_1k,topographic,0.5711,0.0546,3.2842,5.9172,8350
real_faces_1k,topographic,0.6311,0.0217,1.6668,5.4829,6545
real_faces_1k,topographic,0.6463,0.0031,3.1087,5.3893,7080
real_faces_1k,topographic,0.5931,0.0205,3.4691,6.0079,8390
real_faces_1k,topographic,0.5836,0.0333,3.2579,5.7682,8271
real_faces_1k,topographic,0.6045,0.0141,3.289,5.8809,8495
real_faces_1k,topographic,0.5798,0.1089,3.2493,5.7575,8768
real_faces_1k,topographic,0.593,0.0239,3.4287,6.206,9567
real_faces_1k,topographic,0.5769,0.0004,3.3223,5.7497,7142
real_faces_1k,topographic,0.587,0.0233,3.1582,5.6226,7369
real_faces_1k,topographic,0.5752,0.0761,2.7182,5.8943,7159
real_faces_1k,topographic,0.6265,0.0239,2.9046,5.6857,7226
real_faces_1k,topographic,0.5584,0.0686,1.5354,5.5346,7312
real_faces_1k,topographic,0.566,0.0199,3.3269,6.0018,8322
real_faces_1k,topographic,0.558,0.083,3.417,6.2247,9908
real_faces_1k,topographic,0.6471,0.0278,1.7016,5.1754,6379
real_faces_1k,topographic,0.5832,0.0522,3.3182,6.06,9396
real_faces_1k,topographic,0.58,0.0538,1.7652,5.4719,7062
real_faces_1k,topographic,0.5545,0.012,2.4674,6.019,9568
real_faces_1k,topographic,0.5617,0.0037,2.5217,6.0926,9292
real_faces_1k,topographic,0.5772,0.0531,3.4061,6.0113,7985
real_faces_1k,topographic,0.6301,0.0833,2.8607,5.1393,6038
real_faces_1k,topographic,0.5804,0.041,3.518,6.0547,10005
real_faces_1k,topographic,0.5712,0.0643,3.3853,6.0236,7938
real_faces_1k,topographic,0.5704,0.0594,1.5941,5.8754,8118
real_faces_1k,topographic,0.5848,0.0969,1.1872,5.6558,7084
real_faces_1k,topographic,0.5822,0.0791,1.1694,5.5646,7883
real_faces_1k,topographic,0.5745,0.0618,3.2575,5.7801,8215
real_faces_1k,topographic,0.5814,0.0212,3.4872,6.4059,11018
real_faces_1k,topographic,0.6521,0.0002,2.7039,4.9569,6201
real_faces_1k,topographic,0.5576,0.0989,3.4175,5.9511,9196
real_faces_1k,topographic,0.5981,0.0258,3.259,5.6316,7499
real_faces_1k,topographic,0.5927,0.0128,3.335,6.0075,8212
real_faces_1k,topographic,0.5692,0.0364,3.483,6.3104,9571
real_faces_1k,topographic,0.5742,0.0325,3.4128,6.1728,10778
real_faces_1k,topographic,0.5794,0.0304,1.6872,5.8476,8751
real_faces_1k,topographic,0.5728,0.0999,3.2967,6.0117,9317
real_faces_1k,topographic,0.5746,0.0173,3.3853,6.0145,8680
real_faces_1k,topographic,0.5905,0.0161,3.3894,5.8555,7928
real_faces_1k,topographic,0.5971,0.0129,3.2059,5.9366,8836
real_faces_1k,topographic,0.5668,0.0847,3.4263,6.0782,8157
real_faces_1k,topographic,0.6304,0.2307,0.5184,4.0215,4758
real_faces_1k,topographic,0.5868,0.0039,3.2132,5.9419,8474
real_faces_1k,topographic,0.6027,0.0318,3.158,5.6134,7703
real_faces_1k,topographic,0.5976,0.0856,2.455,5.7373,8075
real_faces_1k,topographic,0.6016,0.002,3.3155,6.0605,9041
real_faces_1k,topographic,0.5938,0.2788,1.216,4.5673,6703
real_faces_1k,topographic,0.6053,0.0934,2.9881,5.424,6738
real_faces_1k,topographic,0.5409,0.0874,2.7723,5.7588,8189
real_faces_1k,topographic,0.6268,0.0433,3.3344,5.7587,7882
real_faces_1k,topographic,0.5757,0.0631,3.4474,6.1167,8768
real_faces_1k,topographic,0.6382,0.0116,1.3842,5.1171,6759
real_faces_1k,topographic,0.5597,0.072,2.8604,5.9086,8541
real_faces_1k,topographic,0.6243,0.0529,1.8047,5.4751,7412
real_faces_1k,topographic,0.6046,0.147,1.4481,5.0749,6925
real_faces_1k,topographic,0.6355,0.0539,1.5289,5.3213,7075
real_faces_1k,topographic,0.5857,0.0523,3.4593,6.1984,9270
real_faces_1k,topographic,0.5684,0.0744,3.4349,6.0646,8180
real_faces_1k,topographic,0.5741,0.0478,3.2804,5.82,8706
real_faces_1k,topographic,0.6299,0.1285,2.4985,4.9858,6725
real_faces_1k,topographic,0.6333,0.0567,1.315,5.0314,6413
real_faces_1k,topographic,0.6018,0.0829,3.2135,5.5784,7876
real_faces_1k,topographic,0.5586,0.0103,3.3202,5.9003,8534
real_faces_1k,topographic,0.5808,0.0048,3.3776,6.162,9296
real_faces_1k,topographic,0.5996,0.0136,3.3333,5.7968,7826
real_faces_1k,topographic,0.5578,0.1295,3.3316,5.9563,8548
real_faces_1k,topographic,0.6012,0.1781,1.4819,4.571,5541
real_faces_1k,topographic,0.575,0.0281,3.4921,6.38,11604
real_faces_1k,topographic,0.5938,0.0444,3.3084,5.7473,7814
real_faces_1k,topographic,0.5863,0.0601,3.2672,6.0241,8791
real_faces_1k,topographic,0.5901,0.0343,3.4206,6.1151,9419
real_faces_1k,topographic,0.5765,0.0431,3.2761,5.8809,8263
real_faces_1k,topographic,0.5598,0.0102,3.537,6.2243,10602
real_faces_1k,topographic,0.5657,0.1028,3.363,5.9811,8828
real_faces_1k,topographic,0.5997,0.0179,3.2952,6.0247,8323
real_faces_1k,topographic,0.5957,0.0656,2.912,6.0175,7550
real_faces_1k,topographic,0.6015,0.0391,1.669,5.4674,7220
real_faces_1k,topographic,0.5992,0.0907,1.2382,5.5826,7546
real_faces_1k,topographic,0.6207,0.0462,1.746,5.4167,7064
real_faces_1k,topographic,0.6062,0.0128,3.3756,6.0782,9590
real_faces_1k,topographic,0.5726,0.0059,3.4395,6.0684,9147
real_faces_1k,topographic,0.5594,0.0651,3.3286,5.6478,8145
real_faces_1k,topographic,0.589,0.0143,3.3722,6.234,9980
real_faces_1k,topographic,0.591,0.0384,3.2815,5.9296,8236
real_faces_1k,topographic,0.5811,0.0932,2.2801,5.4532,7435
real_faces_1k,topographic,0.5844,0.0014,3.4153,6.0126,8945
real_faces_1k,topographic,0.5725,0.0693,3.4228,6.1316,9429
real_faces_1k,topographic,0.5795,0.0281,1.7407,5.8249,8459
real_faces_1k,topographic,0.5768,0.025,3.4774,6.1203,9526
real_faces_1k,topographic,0.5712,0.0278,3.4711,6.1901,9345
real_faces_1k,topographic,0.5678,0.0657,3.4224,6.0372,8663
real_faces_1k,topographic,0.6403,0.1055,1.7921,4.9201,6278
real_faces_1k,topographic,0.5673,0.1129,2.5845,5.7778,8315
real_faces_1k,topographic,0.5848,0.0225,3.472,6.3306,9671
real_faces_1k,topographic,0.5705,0.0255,3.3659,6.2163,9865
real_faces_1k,topographic,0.5788,0.0157,3.2498,5.8926,7906
real_faces_1k,topographic,0.673,0.042,2.7602,5.2508,7705
real_faces_1k,topographic,0.5668,0.1163,3.0332,5.798,8581
real_faces_1k,topographic,0.5731,0.1093,3.3651,6.127,9134
real_faces_1k,topographic,0.5521,0.1526,2.5347,5.1225,6990
real_faces_1k,topographic,0.5779,0.0434,3.3417,6.1289,9810
real_faces_1k,topographic,0.6102,0.1039,1.6164,5.3354,7232
real_faces_1k,topographic,0.5816,0.0398,3.3009,5.9933,8877
real_faces_1k,topographic,0.5616,0.0614,3.3406,6.2114,10604
real_faces_1k,topographic,0.5848,0.0008,3.3183,5.9841,9749
real_faces_1k,topographic,0.5737,0.0564,3.3955,5.899,8131
real_faces_1k,topographic,0.6015,0.0866,3.2039,5.5218,7403
real_faces_1k,topographic,0.5702,0.115,1.3531,5.379,7185
real_faces_1k,topographic,0.6245,0.0573,3.2989,5.6017,7106
real_faces_1k,topographic,0.578,0.0672,2.7577,5.6128,7300
real_faces_1k,topographic,0.5806,0.0079,2.7807,5.8914,8142
real_faces_1k,topographic,0.5786,0.0213,3.4863,6.1364,8631
real_faces_1k,topographic,0.5862,0.033,3.2641,5.5555,7107
real_faces_1k,topographic,0.6202,0.019,2.6522,5.9063,9319
real_faces_1k,topographic,0.5919,0.1103,2.5383,5.3886,6424
real_faces_1k,topographic,0.6127,0.048,3.243,5.9573,9230
real_faces_1k,topographic,0.6263,0.0468,1.5906,5.0927,6113
real_faces_1k,topographic,0.6028,0.006,1.4596,5.7068,8693
real_faces_1k,topographic,0.5868,0.0378,3.0981,5.7303,7633
real_faces_1k,topographic,0.5874,0.0021,3.1983,5.4693,6617
real_faces_1k,topographic,0.5701,0.1453,2.5782,5.6296,7419
real_faces_1k,topographic,0.5908,0.0951,1.6706,5.3351,6650
real_faces_1k,topographic,0.5924,0.069,1.63,5.8434,8080
real_faces_1k,topographic,0.5801,0.0007,3.3334,5.8844,8995
real_faces_1k,topographic,0.5681,0.1118,2.9692,5.6219,8236
real_faces_1k,topographic,0.589,0.1644,2.3064,5.1203,7019
real_faces_1k,topographic,0.5712,0.0173,3.3173,5.8338,8455
real_faces_1k,topographic,0.5588,0.0365,3.4641,6.199,9774
real_faces_1k,topographic,0.5566,0.0261,3.5316,6.0648,8916
real_faces_1k,topographic,0.5771,0.0374,2.1496,5.9953,9084
real_faces_1k,topographic,0.6106,0.0062,2.8865,5.3846,7082
real_faces_1k,topographic,0.5718,0.0044,3.4964,6.2163,9280
real_faces_1k,topographic,0.5949,0.0092,3.2884,5.9225,8979
real_faces_1k,topographic,0.629,0.042,2.4033,5.4772,7733
real_faces_1k,topographic,0.5598,0.0381,2.9641,6.0135,10329
real_faces_1k,topographic,0.5495,0.1071,3.3985,6.1106,9275
real_faces_1k,topographic,0.5889,0.0418,1.8636,5.734,8658
real_faces_1k,topographic,0.5689,0.0565,3.4436,5.9956,8138
real_faces_1k,topographic,0.5735,0.0527,3.3863,6.1254,9465
real_faces_1k,topographic,0.568,0.0655,3.2682,5.8191,8832
real_faces_1k,topographic,0.5699,0.0655,3.4325,5.9451,8418
real_faces_1k,topographic,0.5736,0.0032,3.4265,6.1553,9583
real_faces_1k,topographic,0.5566,0.1436,1.3573,5.6411,8189
real_faces_1k,topographic,0.5476,0.078,2.8309,5.5784,7344
real_faces_1k,topographic,0.5709,0.0917,1.6402,5.9927,8908
real_faces_1k,topographic,0.5541,0.1086,3.38,6.1934,9605
real_faces_1k,topographic,0.6013,0.0398,1.5813,5.3797,7793
real_faces_1k,topographic,0.5721,0.1612,1.1439,5.3529,7663
real_faces_1k,topographic,0.681,0.0203,1.5678,4.7277,5451
real_faces_1k,topographic,0.5699,0.0482,3.3326,5.8445,8005
real_faces_1k,topographic,0.5823,0.0586,3.4341,6.1162,9238
real_faces_1k,topographic,0.5715,0.0034,3.4469,5.9325,7636
real_faces_1k,topographic,0.5675,0.0137,3.4726,5.9566,7625
real_faces_1k,topographic,0.6054,0.1179,1.3677,5.3135,7157
real_faces_1k,topographic,0.5814,0.1057,3.1129,5.4716,6611
real_faces_1k,topographic,0.6782,0.0612,1.7586,4.7271,6198
real_faces_1k,topographic,0.5942,0.0814,2.6456,5.3196,6609
real_faces_1k,topographic,0.6114,0.0168,2.565,5.6889,7865
real_faces_1k,topographic,0.569,0.063,1.6688,5.9794,9589
real_faces_1k,topographic,0.568,0.0037,3.3833,5.995,8715
real_faces_1k,topographic,0.6163,0.1671,1.4475,4.9517,6836
real_faces_1k,topographic,0.5715,0.0764,1.6697,5.8377,8922
real_faces_1k,topographic,0.6516,0.065,2.8484,5.3377,8474
real_faces_1k,topographic,0.5711,0.0116,3.3755,5.8903,8174
real_faces_1k,topographic,0.5776,0.0267,3.3685,5.9239,8929
real_faces_1k,topographic,0.675,0.0949,1.2328,4.7178,6328
real_faces_1k,topographic,0.5787,0.015,3.4414,6.0799,8603
real_faces_1k,topographic,0.5865,0.0121,3.4277,6.0821,9407
real_faces_1k,topographic,0.5922,0.0121,2.819,5.6223,7936
real_faces_1k,topographic,0.6268,0.1061,2.8855,5.0653,6804
real_faces_1k,topographic,0.6364,0.0,2.2088,5.3538,7867
real_faces_1k,topographic,0.582,0.0001,3.4653,6.1147,9518
real_faces_1k,topographic,0.5735,0.048,3.4098,5.9513,7949
real_faces_1k,topographic,0.5822,0.1709,1.456,5.0687,6704
real_faces_1k,topographic,0.624,0.0692,2.7552,5.4306,7538
real_faces_1k,topographic,0.5644,0.1305,3.4346,6.0566,8527
real_faces_1k,topographic,0.5809,0.0087,2.9085,5.634,7064
real_faces_1k,topographic,0.5713,0.0796,3.2918,5.9824,8990
real_faces_1k,topographic,0.5895,0.0124,3.3295,5.8988,8259
real_faces_1k,topographic,0.5438,0.1017,2.1991,5.6621,7727
real_faces_1k,topographic,0.5707,0.0528,3.3721,5.7346,7378
real_faces_1k,topographic,0.641,0.0182,3.1434,5.4361,6829
real_faces_1k,topographic,0.5768,0.0142,3.3628,5.9504,9148
real_faces_1k,topographic,0.6112,0.0724,3.2314,5.745,8508
real_faces_1k,topographic,0.619,0.0136,3.3409,5.8729,6907
real_faces_1k,topographic,0.5594,0.1608,3.3605,6.1664,9170
real_faces_1k,topographic,0.5875,0.0351,3.3317,5.9859,8445
real_faces_1k,topographic,0.5773,0.0776,2.6149,5.7774,8106
real_faces_1k,topographic,0.6285,0.0815,1.2806,4.7495,5507
real_faces_1k,topographic,0.5895,0.0733,3.0571,5.3603,6787
real_faces_1k,topographic,0.6207,0.015,3.1577,5.5398,7799
real_faces_1k,topographic,0.5687,0.0985,3.2668,5.8183,8964
real_faces_1k,topographic,0.5658,0.0209,3.374,5.9803,8944
real_faces_1k,topographic,0.5866,0.0164,3.2827,5.7958,7617
real_faces_1k,topographic,0.5814,0.0306,3.2855,5.7049,7655
real_faces_1k,topographic,0.5762,0.0507,3.309,5.9985,8689
real_faces_1k,topographic,0.5786,0.0836,3.2941,6.0315,9057
real_faces_1k,topographic,0.5791,0.0247,3.4327,6.1234,10316
real_faces_1k,topographic,0.5813,0.0141,3.2971,6.0149,8862
real_faces_1k,topographic,0.5508,0.0105,1.8741,5.8443,7950
real_faces_1k,topographic,0.5655,0.1061,3.36,6.1768,9760
real_faces_1k,topographic,0.5912,0.084,3.2014,5.4445,7194
real_faces_1k,topographic,0.6265,0.0917,1.4076,5.0081,6580
real_faces_1k,topographic,0.5907,0.0799,3.2506,5.6868,7188
real_faces_1k,topographic,0.6664,0.0669,1.5762,4.9007,6400
real_faces_1k,topographic,0.5827,0.0473,3.2128,5.808,7791
real_faces_1k,topographic,0.5627,0.0272,3.4188,5.9354,7975
real_faces_1k,topographic,0.6221,0.0026,2.8868,5.1336,6862
real_faces_1k,topographic,0.5858,0.1953,2.6124,5.1357,7023
real_faces_1k,topographic,0.7069,0.0422,1.2289,4.379,5578
real_faces_1k,topographic,0.5642,0.0025,3.3523,6.0141,9679
real_faces_1k,topographic,0.6431,0.0472,2.4846,5.4366,7662
real_faces_1k,topographic,0.5574,0.0842,1.3479,5.4333,6814
real_faces_1k,topographic,0.6035,0.08,1.6083,5.4768,7992
real_faces_1k,topographic,0.5634,0.0372,3.4702,6.0389,9096
real_faces_1k,topographic,0.5903,0.0548,3.2553,5.4957,7244
real_faces_1k,topographic,0.5836,0.0412,3.3343,5.7334,7707
real_faces_1k,topographic,0.5977,0.0508,2.5166,5.4836,7076
real_faces_1k,topographic,0.5755,0.1482,1.5382,5.0333,6556
real_faces_1k,topographic,0.5969,0.0331,3.3473,6.0303,9091
real_faces_1k,topographic,0.6194,0.1135,2.9925,5.126,6077
real_faces_1k,topographic,0.5624,0.0387,3.3004,5.8148,8344
real_faces_1k,topographic,0.5681,0.0505,3.5117,6.2063,10510
real_faces_1k,topographic,0.5932,0.017,3.3049,5.691,7713
real_faces_1k,topographic,0.6433,0.0397,1.9458,5.2331,6298
real_faces_1k,topographic,0.5675,0.0629,3.3472,6.16,8874
real_faces_1k,topographic,0.6043,0.0032,3.1571,5.8616,7714
real_faces_1k,topographic,0.583,0.0589,3.265,5.7825,7654
real_faces_1k,topographic,0.582,0.0673,3.2895,5.4338,6820
real_faces_1k,topographic,0.5898,0.1165,1.8903,5.1746,6209
real_faces_1k,topographic,0.5537,0.0803,3.0436,5.895,9729
real_faces_1k,topographic,0.6576,0.0625,1.4627,4.9143,6410
real_faces_1k,topographic,0.5824,0.0391,3.3529,5.8636,7806
real_faces_1k,topographic,0.697,0.0481,1.3303,4.932,6493
real_faces_1k,topographic,0.5792,0.028,3.428,6.1542,9941
real_faces_1k,topographic,0.5708,0.0974,3.1494,5.8502,9135
real_faces_1k,topographic,0.5703,0.0638,3.3538,6.0814,9645
real_faces_1k,topographic,0.579,0.007,3.4721,6.2474,9831
real_faces_1k,topographic,0.5779,0.049,3.4069,5.9513,8286
real_faces_1k,topographic,0.589,0.0277,3.291,5.6832,8707
real_faces_1k,topographic,0.5903,0.0142,1.2619,5.91,8524
real_faces_1k,topographic,0.5768,0.0733,1.6868,5.6402,7929
real_faces_1k,topographic,0.6373,0.0471,2.4637,5.0631,6288
real_faces_1k,topographic,0.5847,0.0544,2.7337,5.8694,8953
real_faces_1k,topographic,0.5595,0.0607,3.3006,5.6992,7006
real_faces_1k,topographic,0.647,0.0869,1.2309,4.8847,6040
real_faces_1k,topographic,0.5814,0.029,3.43,6.2924,10549
real_faces_1k,topographic,0.5667,0.084,3.2941,5.8797,7974
real_faces_1k,topographic,0.5802,0.0277,3.356,5.8673,8029
real_faces_1k,topographic,0.5428,0.1855,1.6634,5.5356,7792
real_faces_1k,topographic,0.6772,0.0237,1.5715,4.6688,5450
real_faces_1k,topographic,0.7231,0.0214,1.5679,4.5293,5210
real_faces_1k,topographic,0.6082,0.0916,2.9152,5.485,7414
real_faces_1k,topographic,0.5814,0.0467,3.5292,6.1256,9908
real_faces_1k,topographic,0.5677,0.0179,3.3801,5.9802,8252
real_faces_1k,topographic,0.5921,0.0361,1.5557,5.4413,7202
real_faces_1k,topographic,0.5783,0.0467,2.6479,5.6764,7739
real_faces_1k,topographic,0.6092,0.0287,3.2728,5.5328,7117
real_faces_1k,topographic,0.5709,0.0136,2.6462,5.9359,8143
real_faces_1k,topographic,0.5672,0.0697,3.4794,6.0725,9982
real_faces_1k,topographic,0.6081,0.1553,3.0461,5.2322,7018
real_faces_1k,topographic,0.572,0.0437,3.422,6.2565,10273
real_faces_1k,topographic,0.5707,0.0469,3.3392,6.0326,9305
real_faces_1k,topographic,0.6481,0.0145,2.2926,5.1919,6530
real_faces_1k,topographic,0.5727,0.0706,2.4254,5.6979,7959
real_faces_1k,topographic,0.5772,0.0214,3.3842,5.832,7660
real_faces_1k,topographic,0.5754,0.0049,3.1863,5.67,7649
real_faces_1k,topographic,0.5829,0.007,3.4116,6.0033,8561
real_faces_1k,topographic,0.5658,0.0842,3.4339,6.2299,10049
real_faces_1k,topographic,0.6051,0.0026,3.3511,5.9367,8013
real_faces_1k,topographic,0.6214,0.0017,3.0087,5.718,8488
real_faces_1k,topographic,0.581,0.0674,3.3304,5.9925,9041
real_faces_1k,topographic,0.5726,0.1046,1.811,5.8213,7708
real_faces_1k,topographic,0.5792,0.0018,3.4313,6.1721,8838
real_faces_1k,topographic,0.679,0.0062,1.4509,4.8457,5690
real_faces_1k,topographic,0.5782,0.1626,2.8798,5.3825,6959
real_faces_1k,topographic,0.5955,0.0448,3.3213,5.8696,8568
real_faces_1k,topographic,0.5864,0.0223,3.4329,6.2175,10593
real_faces_1k,topographic,0.5706,0.045,3.3465,6.0815,9496
real_faces_1k,topographic,0.6601,0.0228,1.165,5.1142,7277
real_faces_1k,topographic,0.6118,0.0411,2.4703,5.7591,7676
real_faces_1k,topographic,0.5829,0.0455,3.4303,6.0917,9750
real_faces_1k,topographic,0.5657,0.0513,2.0814,6.1167,9803
real_faces_1k,topographic,0.5788,0.0626,2.624,5.5424,7908
real_faces_1k,topographic,0.5448,0.1099,3.3657,6.2321,10783
real_faces_1k,topographic,0.5875,0.0237,3.4695,6.2772,10869
real_faces_1k,topographic,0.566,0.1305,2.6764,5.7015,7263
real_faces_1k,topographic,0.5987,0.0233,3.3752,5.8557,8277
real_faces_1k,topographic,0.5995,0.0193,1.7182,5.5755,7619
real_faces_1k,topographic,0.6169,0.0693,3.1604,5.3457,6907
real_faces_1k,topographic,0.5941,0.0231,1.2944,5.5422,7233
real_faces_1k,topographic,0.6021,0.1309,1.6973,5.3205,7295
real_faces_1k,topographic,0.5763,0.0188,3.4303,6.1462,9738
real_faces_1k,topographic,0.5818,0.0207,3.4796,6.2367,10066
real_faces_1k,topographic,0.5776,0.1061,3.2198,5.6838,8170
real_faces_1k,topographic,0.5526,0.0521,3.2785,5.8225,7564
real_faces_1k,topographic,0.5793,0.0547,3.2514,5.7825,6776
real_faces_1k,topographic,0.7005,0.0143,1.6775,4.725,5815
real_faces_1k,topographic,0.5849,0.0743,3.3017,5.9752,9021
real_faces_1k,topographic,0.5871,0.0396,1.6485,5.7549,7940
real_faces_1k,topographic,0.5958,0.047,3.3524,6.0806,9442
real_faces_1k,topographic,0.5559,0.0627,3.3295,5.9772,8131
real_faces_1k,topographic,0.5944,0.0071,3.2905,5.7976,8768
real_faces_1k,topographic,0.5791,0.1577,1.6403,5.5447,7969
real_faces_1k,topographic,0.6058,0.025,3.4522,5.9358,8376
real_faces_1k,topographic,0.5469,0.1728,2.7111,5.9117,8867
real_faces_1k,topographic,0.5801,0.0724,2.7246,5.8064,8243
real_faces_1k,topographic,0.5602,0.0037,3.3272,6.1068,8856
real_faces_1k,topographic,0.5839,0.0308,3.4147,6.0936,8964
real_faces_1k,topographic,0.5756,0.0523,3.4873,6.0909,8755
real_faces_1k,topographic,0.5588,0.0601,2.1949,5.7695,8447
real_faces_1k,topographic,0.5826,0.0025,1.9206,6.087,10144
real_faces_1k,topographic,0.5775,0.0923,1.5559,6.0203,8828
real_faces_1k,topographic,0.5727,0.0281,3.4391,6.1768,9885
real_faces_1k,topographic,0.5705,0.0964,3.1534,5.7076,8323
real_faces_1k,topographic,0.6043,0.0412,2.9347,5.1296,6808
real_faces_1k,topographic,0.5717,0.09,3.4247,6.2541,9632
real_faces_1k,topographic,0.5909,0.0471,3.0317,5.2957,6743
real_faces_1k,topographic,0.6002,0.0162,3.3401,6.0348,9082
real_faces_1k,topographic,0.5835,0.0144,3.3639,5.7342,6786
real_faces_1k,topographic,0.5824,0.0102,3.5047,6.094,8711
real_faces_1k,topographic,0.574,0.0237,3.4932,6.1463,9343
real_faces_1k,topographic,0.6096,0.0434,2.4512,5.0667,5563
real_faces_1k,topographic,0.6151,0.0239,3.3716,6.1565,8038
real_faces_1k,topographic,0.5932,0.1519,1.2851,5.18,7354
real_faces_1k,topographic,0.5828,0.0059,3.4469,6.1271,8383
real_faces_1k,topographic,0.5695,0.0003,3.4827,6.2077,9688
real_faces_1k,topographic,0.5853,0.0738,3.2744,5.5443,9241
real_faces_1k,topographic,0.6036,0.0293,3.1989,5.8731,8476
real_faces_1k,topographic,0.5866,0.0087,3.2961,5.7179,8380
real_faces_1k,topographic,0.5778,0.0599,3.364,5.9265,8192
real_faces_1k,topographic,0.572,0.0109,3.29,5.9518,8396
real_faces_1k,topographic,0.6235,0.0044,3.2104,5.5381,7424
real_faces_1k,topographic,0.5963,0.0216,1.6905,5.6144,7455
real_faces_1k,topographic,0.5609,0.0454,2.9357,5.7513,8154
real_faces_1k,topographic,0.5964,0.0245,3.0773,5.694,6699
real_faces_1k,topographic,0.6007,0.011,3.3178,5.8634,7937
real_faces_1k,topographic,0.5862,0.0236,3.3096,6.1167,9039
real_faces_1k,topographic,0.6176,0.0539,2.7663,5.2352,6695
real_faces_1k,topographic,0.5849,0.0655,2.9248,5.572,7637
real_faces_1k,topographic,0.5696,0.0478,3.2603,5.7632,7721
real_faces_1k,topographic,0.5827,0.0166,3.3538,6.1293,10961
real_faces_1k,topographic,0.6074,0.0604,1.9626,5.5261,7036
real_faces_1k,topographic,0.6595,0.1166,1.4069,4.5658,5143
real_faces_1k,topographic,0.6019,0.0065,3.3388,5.9962,8244
real_faces_1k,topographic,0.5508,0.1911,1.3952,5.3731,8023
real_faces_1k,topographic,0.5614,0.078,3.3341,5.9878,8957
real_faces_1k,topographic,0.5725,0.0058,3.3517,6.1277,9042
real_faces_1k,topographic,0.5851,0.0797,3.219,5.6957,7449
real_faces_1k,topographic,0.5937,0.0068,3.4226,6.0984,8883
real_faces_1k,topographic,0.5962,0.0634,3.1837,5.2545,6266
real_faces_1k,topographic,0.6066,0.0066,3.246,5.8093,8410
real_faces_1k,topographic,0.5787,0.0699,3.2341,5.8041,8021
real_faces_1k,topographic,0.5961,0.0192,3.411,5.9755,8577
real_faces_1k,topographic,0.6153,0.0684,3.0624,5.3781,6844
real_faces_1k,topographic,0.6941,0.0094,2.5602,5.2984,7142
real_faces_1k,topographic,0.5824,0.0835,3.3327,5.7271,7177
real_faces_1k,topographic,0.5609,0.1435,3.396,6.3139,8938
real_faces_1k,topographic,0.571,0.06,3.2603,5.5096,7305
real_faces_1k,topographic,0.5743,0.0106,3.511,6.1198,9055
real_faces_1k,topographic,0.5963,0.0174,3.3705,5.7968,8699
real_faces_1k,topographic,0.5821,0.0312,3.376,6.1161,8840
real_faces_1k,topographic,0.5715,0.0042,3.4633,6.3944,11592
real_faces_1k,topographic,0.5522,0.0924,2.1277,5.6685,8584
real_faces_1k,topographic,0.5517,0.1535,3.3723,6.1407,9584
