category,filter_type,bilateral_symmetry,lr_imbalance,multifractal_width,entropy,junctions
ai_faces_1k,edge,0.7604,0.0734,1.2374,2.276,895
ai_faces_1k,edge,0.8732,0.0106,1.5945,1.4278,322
ai_faces_1k,edge,0.7576,0.1046,1.5814,2.2119,700
ai_faces_1k,edge,0.6942,0.0285,1.7642,2.8137,1042
ai_faces_1k,edge,0.8317,0.0617,1.7374,1.725,595
ai_faces_1k,edge,0.7783,0.0905,1.8469,2.0444,747
ai_faces_1k,edge,0.7326,0.0597,1.9085,2.4078,972
ai_faces_1k,edge,0.8807,0.0037,1.4262,1.3606,405
ai_faces_1k,edge,0.9349,0.0069,1.1335,0.9667,211
ai_faces_1k,edge,0.8536,0.0269,1.7844,1.5548,330
ai_faces_1k,edge,0.8542,0.0518,1.7936,1.5592,548
ai_faces_1k,edge,0.8142,0.0517,0.6525,1.7373,548
ai_faces_1k,edge,0.8551,0.0165,1.0667,1.5816,424
ai_faces_1k,edge,0.8288,0.0383,0.8071,1.8524,605
ai_faces_1k,edge,0.8219,0.0452,0.9286,1.8451,670
ai_faces_1k,edge,0.9162,0.0047,1.5881,0.9739,223
ai_faces_1k,edge,0.7593,0.0297,0.9509,2.0941,667
ai_faces_1k,edge,0.9357,0.0013,1.1405,0.8961,178
ai_faces_1k,edge,0.8782,0.0292,0.9228,1.4077,426
ai_faces_1k,edge,0.8702,0.0019,1.4308,1.4663,504
ai_faces_1k,edge,0.8287,0.01,1.6568,1.8333,627
ai_faces_1k,edge,0.7017,0.0156,1.6514,2.6563,1047
ai_faces_1k,edge,0.8306,0.0724,1.6711,1.6514,572
ai_faces_1k,edge,0.9114,0.0299,1.3348,1.1277,306
ai_faces_1k,edge,0.798,0.0187,1.594,1.8914,515
ai_faces_1k,edge,0.7512,0.0332,0.8914,2.7134,1205
ai_faces_1k,edge,0.9209,0.0211,1.6781,0.9971,309
ai_faces_1k,edge,0.8973,0.0004,1.4414,1.0937,279
ai_faces_1k,edge,0.7945,0.0748,1.8053,1.8854,550
ai_faces_1k,edge,0.7147,0.0486,0.745,2.8439,1150
ai_faces_1k,edge,0.8525,0.0228,1.6755,1.5564,505
ai_faces_1k,edge,0.8012,0.0231,1.565,2.0344,817
ai_faces_1k,edge,0.8107,0.0317,1.203,1.994,769
ai_faces_1k,edge,0.7977,0.0271,0.797,2.3924,1178
ai_faces_1k,edge,0.7572,0.1081,1.2375,2.2615,642
ai_faces_1k,edge,0.8322,0.0461,1.6569,1.6603,557
ai_faces_1k,edge,0.8711,0.0036,1.6001,1.3896,314
ai_faces_1k,edge,0.8759,0.0022,1.5646,1.4778,358
ai_faces_1k,edge,0.7756,0.019,1.8312,2.3643,892
ai_faces_1k,edge,0.8693,0.0461,1.6675,1.5117,502
ai_faces_1k,edge,0.8141,0.0159,0.9232,1.7376,531
ai_faces_1k,edge,0.8443,0.0157,1.5324,1.8013,626
ai_faces_1k,edge,0.7304,0.1062,0.7653,2.5206,954
ai_faces_1k,edge,0.793,0.0094,1.0095,2.1085,741
ai_faces_1k,edge,0.9267,0.0196,1.4637,0.9957,267
ai_faces_1k,edge,0.8499,0.0112,0.8345,1.5636,452
ai_faces_1k,edge,0.7245,0.0181,1.4609,2.5517,844
ai_faces_1k,edge,0.8669,0.0141,1.5985,1.5994,459
ai_faces_1k,edge,0.804,0.0418,1.8658,2.0161,706
ai_faces_1k,edge,0.8852,0.0093,0.78,1.4179,490
ai_faces_1k,edge,0.7422,0.1386,0.6772,2.0299,608
ai_faces_1k,edge,0.8534,0.0277,1.539,1.6413,512
ai_faces_1k,edge,0.9039,0.0217,1.6814,1.3196,396
ai_faces_1k,edge,0.7964,0.002,0.7996,2.3175,787
ai_faces_1k,edge,0.8104,0.0146,0.8055,1.9964,668
ai_faces_1k,edge,0.9236,0.0,1.4805,1.0935,241
ai_faces_1k,edge,0.9012,0.0273,1.708,1.0863,294
ai_faces_1k,edge,0.7495,0.0493,1.1617,2.4505,876
ai_faces_1k,edge,0.8311,0.0217,1.7928,1.5051,510
ai_faces_1k,edge,0.85,0.0459,1.376,1.6017,445
ai_faces_1k,edge,0.6913,0.007,0.8618,2.7016,875
ai_faces_1k,edge,0.7756,0.0315,1.3872,2.1477,749
ai_faces_1k,edge,0.8266,0.0437,1.2088,1.9403,633
ai_faces_1k,edge,0.8829,0.0124,1.7253,1.3857,495
ai_faces_1k,edge,0.8836,0.0243,0.7114,1.3446,356
ai_faces_1k,edge,0.9195,0.0063,1.7212,1.1628,264
ai_faces_1k,edge,0.869,0.0347,0.6639,1.5593,561
ai_faces_1k,edge,0.8551,0.0677,0.6451,1.4838,466
ai_faces_1k,edge,0.8813,0.0058,0.7461,1.4728,474
ai_faces_1k,edge,0.8547,0.0107,1.7392,1.7279,576
ai_faces_1k,edge,0.8692,0.0402,1.7701,1.5922,467
ai_faces_1k,edge,0.7731,0.0451,1.5027,2.3575,907
ai_faces_1k,edge,0.88,0.0355,1.6264,1.3642,323
ai_faces_1k,edge,0.801,0.0993,1.7454,1.717,510
ai_faces_1k,edge,0.8774,0.0244,0.8635,1.4285,425
ai_faces_1k,edge,0.8558,0.0057,0.7385,1.66,532
ai_faces_1k,edge,0.7906,0.0183,1.8614,2.2041,795
ai_faces_1k,edge,0.804,0.0559,1.6287,1.9486,628
ai_faces_1k,edge,0.86,0.0315,1.1684,1.5752,470
ai_faces_1k,edge,0.8575,0.0071,1.5891,1.5608,406
ai_faces_1k,edge,0.7899,0.0137,0.9925,2.0817,789
ai_faces_1k,edge,0.8249,0.0441,0.825,1.8496,668
ai_faces_1k,edge,0.9253,0.0087,1.4835,0.9115,219
ai_faces_1k,edge,0.7359,0.078,1.899,2.5222,856
ai_faces_1k,edge,0.8786,0.0222,0.8912,1.4531,319
ai_faces_1k,edge,0.6788,0.021,0.7752,3.0042,1177
ai_faces_1k,edge,0.7641,0.0281,1.2945,2.489,1130
ai_faces_1k,edge,0.8026,0.0415,1.0802,2.1339,753
ai_faces_1k,edge,0.7253,0.0506,1.3762,2.4759,1035
ai_faces_1k,edge,0.7972,0.0417,0.8381,2.027,761
ai_faces_1k,edge,0.7855,0.0353,1.7208,2.0193,715
ai_faces_1k,edge,0.8606,0.025,1.6071,1.4018,469
ai_faces_1k,edge,0.7658,0.0428,1.1024,2.2776,784
ai_faces_1k,edge,0.8495,0.0211,1.6464,1.4567,451
ai_faces_1k,edge,0.8157,0.0366,1.5265,1.8395,589
ai_faces_1k,edge,0.7993,0.0104,0.802,2.0536,775
ai_faces_1k,edge,0.7295,0.0239,1.8952,2.6055,898
ai_faces_1k,edge,0.8025,0.0,0.7588,1.9701,741
ai_faces_1k,edge,0.7817,0.1062,1.6744,1.9267,543
ai_faces_1k,edge,0.8723,0.0102,1.5886,1.4374,321
ai_faces_1k,edge,0.8509,0.0716,1.4595,1.6273,419
ai_faces_1k,edge,0.7685,0.1,0.6876,2.0588,649
ai_faces_1k,edge,0.8127,0.0014,0.8967,1.9041,627
ai_faces_1k,edge,0.7538,0.044,1.0091,2.3173,777
ai_faces_1k,edge,0.8948,0.0121,1.4452,1.2693,300
ai_faces_1k,edge,0.7629,0.0251,0.7749,2.3072,904
ai_faces_1k,edge,0.8561,0.0267,1.4397,1.6099,472
ai_faces_1k,edge,0.8958,0.0132,1.053,1.2202,267
ai_faces_1k,edge,0.7914,0.0522,1.0821,2.1969,769
ai_faces_1k,edge,0.8942,0.0192,1.2544,1.4063,485
ai_faces_1k,edge,0.7246,0.0728,1.0843,2.3676,691
ai_faces_1k,edge,0.7754,0.0491,1.6512,2.121,604
ai_faces_1k,edge,0.8334,0.0209,1.3947,1.6413,450
ai_faces_1k,edge,0.7973,0.0747,1.8518,1.9243,671
ai_faces_1k,edge,0.8467,0.0171,0.7872,1.6491,526
ai_faces_1k,edge,0.7476,0.0368,1.871,2.4497,944
ai_faces_1k,edge,0.8128,0.0101,1.6595,1.836,557
ai_faces_1k,edge,0.8851,0.005,1.116,1.3687,360
ai_faces_1k,edge,0.7616,0.0129,1.6597,2.443,911
ai_faces_1k,edge,0.6755,0.2599,1.6937,2.064,478
ai_faces_1k,edge,0.9059,0.0127,0.8822,1.0582,343
ai_faces_1k,edge,0.872,0.0006,0.5894,1.4995,447
ai_faces_1k,edge,0.9063,0.0177,1.5896,1.173,256
ai_faces_1k,edge,0.7206,0.1004,1.3835,2.4324,737
ai_faces_1k,edge,0.8347,0.029,1.5616,1.6254,551
ai_faces_1k,edge,0.6958,0.0729,1.4098,2.7201,1087
ai_faces_1k,edge,0.779,0.1134,0.9391,1.9008,486
ai_faces_1k,edge,0.8009,0.0585,1.5944,1.9628,728
ai_faces_1k,edge,0.7534,0.0746,0.9665,2.3307,801
ai_faces_1k,edge,0.8615,0.0053,1.7642,1.6261,413
ai_faces_1k,edge,0.678,0.0613,1.5484,2.9259,1074
ai_faces_1k,edge,0.8765,0.0001,1.6352,1.3876,451
ai_faces_1k,edge,0.7698,0.0612,1.1849,1.9303,625
ai_faces_1k,edge,0.8524,0.0318,0.7021,1.6257,474
ai_faces_1k,edge,0.7374,0.0219,1.492,2.4806,957
ai_faces_1k,edge,0.87,0.0121,1.6129,1.4101,383
ai_faces_1k,edge,0.8306,0.0247,1.0166,1.8997,681
ai_faces_1k,edge,0.7073,0.0086,1.3826,2.8917,1086
ai_faces_1k,edge,0.7259,0.1086,1.8814,2.4901,913
ai_faces_1k,edge,0.6705,0.0407,1.6003,3.1527,1254
ai_faces_1k,edge,0.8091,0.0733,1.7286,1.7396,625
ai_faces_1k,edge,0.8854,0.0243,0.6862,1.2993,363
ai_faces_1k,edge,0.743,0.0704,1.2572,2.4143,720
ai_faces_1k,edge,0.8856,0.0417,1.5122,1.2649,305
ai_faces_1k,edge,0.8571,0.0182,1.6266,1.5549,512
ai_faces_1k,edge,0.903,0.0035,1.2771,1.1804,264
ai_faces_1k,edge,0.7894,0.0158,1.7067,2.0786,722
ai_faces_1k,edge,0.8038,0.0177,1.807,1.9597,670
ai_faces_1k,edge,0.7318,0.0631,1.9123,2.4066,890
ai_faces_1k,edge,0.8073,0.0215,1.552,1.8779,541
ai_faces_1k,edge,0.9154,0.0666,1.3497,0.8691,167
ai_faces_1k,edge,0.8123,0.1003,0.577,1.6878,433
ai_faces_1k,edge,0.8587,0.0142,1.4376,1.5665,446
ai_faces_1k,edge,0.8593,0.0419,0.805,1.5156,418
ai_faces_1k,edge,0.8353,0.0567,1.4877,1.5656,412
ai_faces_1k,edge,0.8811,0.0099,0.8439,1.4339,278
ai_faces_1k,edge,0.9109,0.0098,1.5575,1.1837,237
ai_faces_1k,edge,0.7975,0.0147,1.5316,2.0437,571
ai_faces_1k,edge,0.7307,0.0614,1.6209,2.7081,1192
ai_faces_1k,edge,0.8456,0.0658,1.0255,1.5967,536
ai_faces_1k,edge,0.9321,0.0115,1.0352,0.9242,130
ai_faces_1k,edge,0.7837,0.0179,1.351,2.162,806
ai_faces_1k,edge,0.8185,0.0379,1.6041,1.8746,645
ai_faces_1k,edge,0.8806,0.0126,1.4723,1.3911,324
ai_faces_1k,edge,0.7587,0.1301,1.8887,2.2264,966
ai_faces_1k,edge,0.8088,0.0125,0.8896,1.9054,549
ai_faces_1k,edge,0.8756,0.008,1.6427,1.5221,538
ai_faces_1k,edge,0.8215,0.0497,1.7078,1.9701,759
ai_faces_1k,edge,0.8317,0.0218,1.5685,1.7494,678
ai_faces_1k,edge,0.8133,0.0224,1.7191,1.974,600
ai_faces_1k,edge,0.787,0.099,1.6335,2.0735,760
ai_faces_1k,edge,0.8871,0.0095,1.4866,1.226,357
ai_faces_1k,edge,0.8323,0.0199,1.6318,1.7253,522
ai_faces_1k,edge,0.7249,0.057,0.6897,2.5076,989
ai_faces_1k,edge,0.8127,0.0238,2.069,2.106,836
ai_faces_1k,edge,0.8418,0.0258,1.8467,1.9128,630
ai_faces_1k,edge,0.7416,0.0168,1.2431,2.5971,865
ai_faces_1k,edge,0.8719,0.0649,1.0908,1.4743,543
ai_faces_1k,edge,0.9074,0.0205,1.6471,1.1121,358
ai_faces_1k,edge,0.8013,0.0679,0.7488,1.9303,599
ai_faces_1k,edge,0.8358,0.0195,1.408,1.7325,603
ai_faces_1k,edge,0.7758,0.114,0.7173,1.899,527
ai_faces_1k,edge,0.8053,0.0304,1.3553,1.8693,743
ai_faces_1k,edge,0.8431,0.031,1.8343,1.7809,528
ai_faces_1k,edge,0.8406,0.0478,1.439,1.7081,595
ai_faces_1k,edge,0.8975,0.0028,1.5266,1.3735,334
ai_faces_1k,edge,0.8429,0.014,1.6906,1.5864,386
ai_faces_1k,edge,0.9208,0.0138,1.3417,0.9971,218
ai_faces_1k,edge,0.7404,0.0601,1.3087,2.6144,1032
ai_faces_1k,edge,0.879,0.0204,1.5164,1.4623,349
ai_faces_1k,edge,0.8736,0.0323,1.6179,1.3943,322
ai_faces_1k,edge,0.8673,0.0007,0.5638,1.4713,370
ai_faces_1k,edge,0.8551,0.0114,1.2658,1.7538,580
ai_faces_1k,edge,0.8297,0.0268,1.5796,1.6983,462
ai_faces_1k,edge,0.7611,0.0814,1.5746,2.0636,620
ai_faces_1k,edge,0.8461,0.0032,0.8721,1.6982,551
ai_faces_1k,edge,0.8724,0.0122,1.3904,1.4044,412
ai_faces_1k,edge,0.862,0.0047,0.8443,1.6534,403
ai_faces_1k,edge,0.8521,0.0306,1.7254,1.6074,615
ai_faces_1k,edge,0.8944,0.0175,1.3393,1.1939,302
ai_faces_1k,edge,0.8718,0.0266,1.389,1.368,426
ai_faces_1k,edge,0.8013,0.0238,1.2845,1.9852,628
ai_faces_1k,edge,0.811,0.0099,1.8273,2.0526,678
ai_faces_1k,edge,0.7645,0.0233,1.6081,2.4281,957
ai_faces_1k,edge,0.8018,0.057,1.6418,2.1087,566
ai_faces_1k,edge,0.6992,0.0202,1.2895,2.539,911
ai_faces_1k,edge,0.8389,0.0345,1.7231,1.7062,502
ai_faces_1k,edge,0.872,0.0326,1.7033,1.5052,487
ai_faces_1k,edge,0.8185,0.0257,1.3274,1.866,694
ai_faces_1k,edge,0.7735,0.0174,1.7227,2.1812,835
ai_faces_1k,edge,0.7786,0.0877,1.5594,2.0729,761
ai_faces_1k,edge,0.8396,0.0522,1.5373,1.5369,532
ai_faces_1k,edge,0.8718,0.0285,1.2894,1.4471,408
ai_faces_1k,edge,0.7846,0.0127,1.4659,2.1237,682
ai_faces_1k,edge,0.9126,0.0008,1.4565,0.9775,266
ai_faces_1k,edge,0.7699,0.082,0.7704,2.4065,844
ai_faces_1k,edge,0.8228,0.0729,1.8044,1.5902,447
ai_faces_1k,edge,0.7959,0.0531,1.5201,1.9222,474
ai_faces_1k,edge,0.8981,0.0168,1.1993,1.2816,259
ai_faces_1k,edge,0.9036,0.0107,1.3715,1.1675,230
ai_faces_1k,edge,0.9256,0.0042,1.6624,0.9634,217
ai_faces_1k,edge,0.8725,0.0049,1.4223,1.4516,370
ai_faces_1k,edge,0.8808,0.0128,1.1974,1.4671,360
ai_faces_1k,edge,0.785,0.0156,1.8598,2.0247,651
ai_faces_1k,edge,0.8901,0.0159,1.6494,1.2814,295
ai_faces_1k,edge,0.8065,0.0975,1.6115,1.7636,623
ai_faces_1k,edge,0.8109,0.0421,1.067,1.9088,699
ai_faces_1k,edge,0.7751,0.06,0.7704,2.2953,680
ai_faces_1k,edge,0.8007,0.0075,1.2484,1.8454,591
ai_faces_1k,edge,0.809,0.0448,1.7808,1.9475,542
ai_faces_1k,edge,0.8148,0.0245,0.9641,2.1055,684
ai_faces_1k,edge,0.7912,0.0591,1.0383,2.1045,785
ai_faces_1k,edge,0.8205,0.0286,1.6018,1.8624,603
ai_faces_1k,edge,0.87,0.0288,1.6949,1.4943,424
ai_faces_1k,edge,0.8208,0.092,0.9847,1.6724,589
ai_faces_1k,edge,0.8128,0.1228,1.7998,1.7129,595
ai_faces_1k,edge,0.7869,0.0166,1.5714,2.058,701
ai_faces_1k,edge,0.7834,0.0601,1.9383,2.1021,748
ai_faces_1k,edge,0.875,0.0103,1.6822,1.383,290
ai_faces_1k,edge,0.8626,0.0069,0.7025,1.5609,558
ai_faces_1k,edge,0.872,0.0185,1.7073,1.6352,471
ai_faces_1k,edge,0.804,0.0325,1.4351,1.9567,702
ai_faces_1k,edge,0.6959,0.0908,1.709,2.66,857
ai_faces_1k,edge,0.8186,0.0369,1.2533,1.7822,456
ai_faces_1k,edge,0.7937,0.0839,1.5599,2.0927,601
ai_faces_1k,edge,0.8877,0.0095,1.1211,1.273,312
ai_faces_1k,edge,0.7297,0.0552,1.4479,2.4873,838
ai_faces_1k,edge,0.8356,0.0189,1.1128,1.7383,532
ai_faces_1k,edge,0.8742,0.0324,1.6352,1.3698,245
ai_faces_1k,edge,0.9046,0.0418,1.5696,1.0787,212
ai_faces_1k,edge,0.9268,0.0125,1.2707,1.0022,214
ai_faces_1k,edge,0.893,0.0058,0.5188,1.4068,424
ai_faces_1k,edge,0.6749,0.0203,1.466,3.0913,1264
ai_faces_1k,edge,0.8675,0.0107,1.577,1.5995,512
ai_faces_1k,edge,0.8372,0.0784,1.4634,1.59,569
ai_faces_1k,edge,0.8499,0.0275,0.8469,1.6387,630
ai_faces_1k,edge,0.8282,0.003,1.8579,1.8564,688
ai_faces_1k,edge,0.8877,0.0157,0.8874,1.4789,486
ai_faces_1k,edge,0.7543,0.0148,1.3962,2.4028,960
ai_faces_1k,edge,0.7688,0.0887,1.766,2.1918,827
ai_faces_1k,edge,0.8907,0.0455,1.6875,1.1885,274
ai_faces_1k,edge,0.8687,0.0186,1.607,1.4968,387
ai_faces_1k,edge,0.8773,0.0249,1.4112,1.3412,373
ai_faces_1k,edge,0.9051,0.0021,1.231,1.2875,334
ai_faces_1k,edge,0.7721,0.0392,1.3257,2.3019,688
ai_faces_1k,edge,0.8625,0.0143,1.7217,1.4591,460
ai_faces_1k,edge,0.7404,0.0161,1.2932,2.3451,909
ai_faces_1k,edge,0.7171,0.0434,1.7511,2.6003,999
ai_faces_1k,edge,0.6508,0.0608,1.2689,3.235,1242
ai_faces_1k,edge,0.8351,0.0021,0.83,1.6136,474
ai_faces_1k,edge,0.8366,0.0012,0.98,1.8514,616
ai_faces_1k,edge,0.7261,0.0104,1.6074,2.5915,908
ai_faces_1k,edge,0.8654,0.0028,1.7074,1.5341,446
ai_faces_1k,edge,0.7779,0.0143,1.4265,2.2213,820
ai_faces_1k,edge,0.822,0.0051,0.6357,1.7622,486
ai_faces_1k,edge,0.8405,0.0139,1.8018,1.8155,590
ai_faces_1k,edge,0.8366,0.0438,1.3999,1.7468,428
ai_faces_1k,edge,0.8571,0.0005,1.6987,1.538,445
ai_faces_1k,edge,0.8636,0.0091,0.8354,1.6184,445
ai_faces_1k,edge,0.8468,0.0629,1.6521,1.6946,497
ai_faces_1k,edge,0.8434,0.0182,1.7311,1.7122,687
ai_faces_1k,edge,0.8416,0.0187,1.1112,1.7044,501
ai_faces_1k,edge,0.8428,0.0474,1.4615,1.7041,518
ai_faces_1k,edge,0.733,0.0565,1.6603,2.4794,952
ai_faces_1k,edge,0.8291,0.0005,0.8974,1.9176,668
ai_faces_1k,edge,0.8917,0.028,1.6555,1.2336,414
ai_faces_1k,edge,0.7916,0.0532,0.9822,2.2697,646
ai_faces_1k,edge,0.8197,0.0559,1.6246,1.9136,618
ai_faces_1k,edge,0.8603,0.0795,1.6849,1.4105,334
ai_faces_1k,edge,0.9,0.0044,1.4253,1.293,318
ai_faces_1k,edge,0.8039,0.0038,1.0772,1.9089,750
ai_faces_1k,edge,0.8657,0.0212,0.9911,1.4756,508
ai_faces_1k,edge,0.8647,0.0001,1.0439,1.455,302
ai_faces_1k,edge,0.9059,0.0109,1.0123,1.332,281
ai_faces_1k,edge,0.8378,0.0166,0.9391,1.8724,499
ai_faces_1k,edge,0.7262,0.0006,0.8948,2.8566,1133
ai_faces_1k,edge,0.8863,0.0252,1.7164,1.2871,334
ai_faces_1k,edge,0.7556,0.0867,1.6483,2.3258,980
ai_faces_1k,edge,0.9102,0.0173,1.6538,1.2999,326
ai_faces_1k,edge,0.8284,0.0181,1.3117,1.9727,672
ai_faces_1k,edge,0.6255,0.0929,1.9335,2.7881,716
ai_faces_1k,edge,0.821,0.0258,1.8285,1.8461,625
ai_faces_1k,edge,0.7597,0.0364,1.5778,2.3074,986
ai_faces_1k,edge,0.8909,0.0017,0.9553,1.4364,328
ai_faces_1k,edge,0.7349,0.022,1.2866,2.4695,995
ai_faces_1k,edge,0.9018,0.0161,1.7016,1.2979,368
ai_faces_1k,edge,0.8528,0.0193,0.5749,1.6401,658
ai_faces_1k,edge,0.7684,0.0111,1.8836,2.138,964
ai_faces_1k,edge,0.768,0.0638,1.0469,1.9969,515
ai_faces_1k,edge,0.8632,0.0379,1.7196,1.6264,426
ai_faces_1k,edge,0.8033,0.0006,1.6127,2.0835,735
ai_faces_1k,edge,0.8492,0.0271,1.7689,1.6422,587
ai_faces_1k,edge,0.8293,0.0103,1.3831,1.9362,698
ai_faces_1k,edge,0.8566,0.0317,1.3581,1.5914,448
ai_faces_1k,edge,0.7663,0.0693,1.0576,2.1997,854
ai_faces_1k,edge,0.8172,0.0206,1.3656,1.8371,559
ai_faces_1k,edge,0.7782,0.036,1.7953,2.0803,756
ai_faces_1k,edge,0.8729,0.0584,1.7314,1.3831,465
ai_faces_1k,edge,0.8282,0.0632,1.6625,1.7255,581
ai_faces_1k,edge,0.8012,0.0061,0.8058,2.1214,729
ai_faces_1k,edge,0.864,0.0475,1.4723,1.5249,406
ai_faces_1k,edge,0.6814,0.0308,1.4692,2.7604,955
ai_faces_1k,edge,0.7699,0.0038,1.726,2.4375,1102
ai_faces_1k,edge,0.8814,0.0053,1.7784,1.5533,521
ai_faces_1k,edge,0.8178,0.0127,0.6984,1.9555,661
ai_faces_1k,edge,0.7166,0.1685,1.0824,2.2914,815
ai_faces_1k,edge,0.891,0.0248,1.0864,1.2982,422
ai_faces_1k,edge,0.8217,0.0458,1.1241,1.7617,526
ai_faces_1k,edge,0.8633,0.012,1.6933,1.6967,550
ai_faces_1k,edge,0.8678,0.022,0.7442,1.3245,360
ai_faces_1k,edge,0.6959,0.0043,1.542,2.8617,988
ai_faces_1k,edge,0.7323,0.0213,1.3305,2.4393,866
ai_faces_1k,edge,0.7602,0.1638,0.6238,1.859,629
ai_faces_1k,edge,0.6823,0.1201,0.6751,2.4057,691
ai_faces_1k,edge,0.8656,0.017,1.6982,1.3891,414
ai_faces_1k,edge,0.9094,0.0273,1.6796,1.104,242
ai_faces_1k,edge,0.8316,0.0233,0.8282,1.7169,573
ai_faces_1k,edge,0.8453,0.0257,1.7207,1.7311,514
ai_faces_1k,edge,0.7237,0.0086,1.0749,2.4652,825
ai_faces_1k,edge,0.8005,0.0093,1.8264,2.0244,642
ai_faces_1k,edge,0.7533,0.0728,0.9277,2.2524,772
ai_faces_1k,edge,0.7704,0.0466,1.3102,2.1851,644
ai_faces_1k,edge,0.8318,0.0331,1.6509,1.79,714
ai_faces_1k,edge,0.7816,0.0183,1.8311,2.2258,733
ai_faces_1k,edge,0.8708,0.0069,0.9556,1.3851,377
ai_faces_1k,edge,0.8416,0.004,1.5134,1.7153,377
ai_faces_1k,edge,0.7036,0.0869,1.1994,2.566,775
ai_faces_1k,edge,0.8739,0.0128,1.7636,1.4861,447
ai_faces_1k,edge,0.7005,0.0819,0.4381,2.6672,726
ai_faces_1k,edge,0.9009,0.0269,0.7534,1.0784,239
ai_faces_1k,edge,0.8321,0.0337,0.7161,1.7518,599
ai_faces_1k,edge,0.8192,0.0859,0.5037,1.6002,512
ai_faces_1k,edge,0.7967,0.0546,1.3958,2.0538,693
ai_faces_1k,edge,0.9072,0.0415,1.5349,1.1337,281
ai_faces_1k,edge,0.8557,0.038,1.4225,1.583,411
ai_faces_1k,edge,0.6936,0.0177,0.8534,2.7441,1048
ai_faces_1k,edge,0.8142,0.0125,1.8184,2.0604,789
ai_faces_1k,edge,0.825,0.0119,1.7297,1.8624,471
ai_faces_1k,edge,0.8688,0.0315,1.5464,1.4097,499
ai_faces_1k,edge,0.8303,0.0374,1.3048,1.6934,580
ai_faces_1k,edge,0.8361,0.0187,1.188,1.8287,727
ai_faces_1k,edge,0.754,0.049,1.9146,2.5188,1173
ai_faces_1k,edge,0.7271,0.0427,1.4154,2.7457,1237
ai_faces_1k,edge,0.7761,0.0527,1.5889,2.1957,826
ai_faces_1k,edge,0.724,0.0713,1.3199,2.5388,919
ai_faces_1k,edge,0.9185,0.0074,1.521,1.0025,224
ai_faces_1k,edge,0.9113,0.0124,1.3895,1.178,254
ai_faces_1k,edge,0.9237,0.0136,1.3185,0.9243,267
ai_faces_1k,edge,0.7602,0.106,1.644,2.1316,681
ai_faces_1k,edge,0.875,0.0074,1.5479,1.4858,335
ai_faces_1k,edge,0.8319,0.001,1.7095,1.8949,529
ai_faces_1k,edge,0.8758,0.008,1.6862,1.4426,493
ai_faces_1k,edge,0.8141,0.0446,1.2414,1.9168,704
ai_faces_1k,edge,0.804,0.0022,1.8412,2.0581,710
ai_faces_1k,edge,0.6937,0.1392,1.9126,2.5413,683
ai_faces_1k,edge,0.8584,0.0069,1.2955,1.6028,423
ai_faces_1k,edge,0.7492,0.0909,1.2572,2.3755,735
ai_faces_1k,edge,0.8299,0.0116,1.7188,1.8375,565
ai_faces_1k,edge,0.8807,0.0203,1.2999,1.4217,356
ai_faces_1k,edge,0.8071,0.0413,1.5316,1.8822,585
ai_faces_1k,edge,0.8954,0.0004,0.8529,1.5242,338
ai_faces_1k,edge,0.8745,0.0194,1.7124,1.4979,387
ai_faces_1k,edge,0.8804,0.0111,1.1175,1.4843,432
ai_faces_1k,edge,0.9162,0.0152,1.2362,0.9867,251
ai_faces_1k,edge,0.9152,0.0049,1.5111,1.1539,298
ai_faces_1k,edge,0.7684,0.0496,1.0813,2.4605,956
ai_faces_1k,edge,0.8758,0.032,1.6754,1.3895,344
ai_faces_1k,edge,0.7688,0.0062,0.703,2.4121,877
ai_faces_1k,edge,0.7409,0.026,1.6616,2.3033,700
ai_faces_1k,edge,0.869,0.0226,1.7301,1.5339,448
ai_faces_1k,edge,0.7211,0.0323,1.6907,2.7368,1006
ai_faces_1k,edge,0.8898,0.0316,1.6279,1.1489,339
ai_faces_1k,edge,0.696,0.0525,0.9501,2.7838,1250
ai_faces_1k,edge,0.8675,0.0109,1.4226,1.3825,367
ai_faces_1k,edge,0.7385,0.0792,0.6607,2.1216,466
ai_faces_1k,edge,0.886,0.0028,1.6188,1.4162,308
ai_faces_1k,edge,0.8138,0.0036,1.32,1.9761,630
ai_faces_1k,edge,0.7137,0.0685,1.4729,2.7604,1373
ai_faces_1k,edge,0.8396,0.0754,1.8043,1.5953,569
ai_faces_1k,edge,0.7532,0.1074,0.9053,2.1304,625
ai_faces_1k,edge,0.7794,0.0113,0.5395,2.2232,712
ai_faces_1k,edge,0.7946,0.0584,1.6425,2.039,699
ai_faces_1k,edge,0.8049,0.0171,1.7764,2.0587,734
ai_faces_1k,edge,0.7026,0.0571,1.706,2.8063,1096
ai_faces_1k,edge,0.849,0.1062,0.6737,1.388,390
ai_faces_1k,edge,0.7523,0.0424,1.4737,2.1636,895
ai_faces_1k,edge,0.8635,0.0165,1.6276,1.5364,462
ai_faces_1k,edge,0.872,0.0144,1.6479,1.41,333
ai_faces_1k,edge,0.8007,0.0408,1.0656,1.7322,499
ai_faces_1k,edge,0.8313,0.0387,1.7711,1.7327,560
ai_faces_1k,edge,0.8345,0.0386,1.7744,1.9155,602
ai_faces_1k,edge,0.8952,0.0059,0.9663,1.1738,277
ai_faces_1k,edge,0.8352,0.0294,1.358,1.6113,396
ai_faces_1k,edge,0.8623,0.0062,0.5947,1.512,497
