category,filter_type,bilateral_symmetry,lr_imbalance,multifractal_width,entropy,junctions
real_faces_1k,raw,0.85,0.0616,0.1881,7.4007,1531
real_faces_1k,raw,0.8213,0.0471,0.332,7.4529,1379
real_faces_1k,raw,0.8157,0.1073,0.2619,7.4134,1660
real_faces_1k,raw,0.895,0.0877,0.4274,7.3723,819
real_faces_1k,raw,0.8634,0.0609,0.2823,7.3751,1629
real_faces_1k,raw,0.8153,0.1028,1.1838,7.3501,1002
real_faces_1k,raw,0.7575,0.0331,0.4872,7.6497,1767
real_faces_1k,raw,0.8226,0.036,0.3307,7.5966,1148
real_faces_1k,raw,0.8499,0.065,1.1497,7.7331,1256
real_faces_1k,raw,0.8546,0.0552,0.4445,7.2058,1069
real_faces_1k,raw,0.8007,0.0829,0.3609,7.8082,1358
real_faces_1k,raw,0.826,0.0706,0.8829,7.4102,1290
real_faces_1k,raw,0.8091,0.0249,0.8174,7.7343,1555
real_faces_1k,raw,0.7373,0.0669,2.2808,7.4669,1065
real_faces_1k,raw,0.7165,0.1674,1.2639,7.2664,836
real_faces_1k,raw,0.6456,0.1811,0.9419,7.7408,994
real_faces_1k,raw,0.7453,0.2146,0.2313,7.832,3435
real_faces_1k,raw,0.8598,0.0016,0.2681,6.9308,945
real_faces_1k,raw,0.7372,0.092,0.24,7.7878,1328
real_faces_1k,raw,0.7595,0.217,0.7927,7.5896,887
real_faces_1k,raw,0.8432,0.1136,1.0673,7.6307,1468
real_faces_1k,raw,0.8478,0.04,0.6239,7.5014,2262
real_faces_1k,raw,0.799,0.0685,0.6223,7.7067,1051
real_faces_1k,raw,0.7857,0.0956,0.4363,7.686,2655
real_faces_1k,raw,0.8825,0.0561,0.191,7.3224,1694
real_faces_1k,raw,0.7015,0.1983,0.2369,7.4964,777
real_faces_1k,raw,0.8723,0.0354,0.9044,7.7862,973
real_faces_1k,raw,0.8504,0.0763,0.7052,7.4377,886
real_faces_1k,raw,0.7844,0.1138,0.3662,7.6681,2418
real_faces_1k,raw,0.7445,0.2019,0.9604,5.4186,941
real_faces_1k,raw,0.6795,0.1301,0.212,7.8133,790
real_faces_1k,raw,0.8059,0.1517,0.2434,7.2245,597
real_faces_1k,raw,0.8765,0.0291,0.2796,7.4673,2642
real_faces_1k,raw,0.8598,0.0753,0.138,7.6219,1115
real_faces_1k,raw,0.6268,0.3439,0.6393,6.5239,1241
real_faces_1k,raw,0.668,0.116,0.1861,7.6034,767
real_faces_1k,raw,0.8338,0.0305,1.3829,7.449,1147
real_faces_1k,raw,0.8547,0.0249,0.3643,7.4397,1549
real_faces_1k,raw,0.8246,0.0812,0.5731,7.6426,1652
real_faces_1k,raw,0.7873,0.15,0.3173,7.2873,1352
real_faces_1k,raw,0.8296,0.0883,1.0227,7.3825,2444
real_faces_1k,raw,0.8878,0.0318,0.409,7.193,839
real_faces_1k,raw,0.7888,0.0198,0.2579,7.2155,938
real_faces_1k,raw,0.8625,0.0851,0.4873,7.1501,1716
real_faces_1k,raw,0.8364,0.0213,0.3949,7.5357,2112
real_faces_1k,raw,0.7566,0.0304,1.7574,7.936,1802
real_faces_1k,raw,0.8443,0.0183,0.3785,7.2015,845
real_faces_1k,raw,0.8489,0.0426,0.6398,6.5164,1572
real_faces_1k,raw,0.7817,0.0964,0.7475,6.9346,950
real_faces_1k,raw,0.6934,0.2492,0.2387,7.5626,967
real_faces_1k,raw,0.721,0.0079,0.17,7.5376,1380
real_faces_1k,raw,0.8526,0.0265,1.3057,7.6019,2472
real_faces_1k,raw,0.8281,0.1029,0.1013,7.276,995
real_faces_1k,raw,0.7327,0.0993,0.7106,7.8205,3899
real_faces_1k,raw,0.7241,0.1423,0.4409,7.0034,1254
real_faces_1k,raw,0.8122,0.0805,0.1622,7.5195,2039
real_faces_1k,raw,0.7996,0.1049,0.4461,7.5951,704
real_faces_1k,raw,0.7444,0.209,0.3558,7.7029,1409
real_faces_1k,raw,0.8586,0.0134,0.5445,7.6268,1538
real_faces_1k,raw,0.8084,0.033,1.2963,7.7482,1517
real_faces_1k,raw,0.8595,0.0683,0.7737,7.2317,1305
real_faces_1k,raw,0.7933,0.0669,0.4119,7.7005,1602
real_faces_1k,raw,0.8695,0.0335,0.214,7.568,2247
real_faces_1k,raw,0.8152,0.0093,1.0021,7.7558,2500
real_faces_1k,raw,0.7945,0.0155,0.6031,7.5528,1672
real_faces_1k,raw,0.9067,0.026,1.2184,6.5834,1686
real_faces_1k,raw,0.8717,0.0363,0.1224,7.2533,936
real_faces_1k,raw,0.8698,0.0631,0.3321,7.666,1623
real_faces_1k,raw,0.7511,0.1924,0.3453,7.7345,1380
real_faces_1k,raw,0.8012,0.0698,0.2634,7.2417,1184
real_faces_1k,raw,0.8542,0.0485,0.2136,7.4538,2449
real_faces_1k,raw,0.8385,0.0225,0.3586,7.684,1197
real_faces_1k,raw,0.763,0.105,1.4626,7.3326,1255
real_faces_1k,raw,0.8648,0.0092,0.5802,7.5742,1030
real_faces_1k,raw,0.9015,0.0003,0.2615,7.4168,1143
real_faces_1k,raw,0.8619,0.0161,0.4576,7.6547,1632
real_faces_1k,raw,0.7718,0.1127,0.3416,7.6892,1201
real_faces_1k,raw,0.689,0.1636,0.4824,7.8126,2199
real_faces_1k,raw,0.8252,0.0689,0.3269,7.5046,1299
real_faces_1k,raw,0.8351,0.1219,0.6144,7.3483,1229
real_faces_1k,raw,0.7236,0.0426,0.6936,7.7665,1869
real_faces_1k,raw,0.7501,0.1837,0.3331,7.6742,4036
real_faces_1k,raw,0.8633,0.0109,0.1472,7.445,2123
real_faces_1k,raw,0.7284,0.1069,0.3448,7.6272,1846
real_faces_1k,raw,0.8734,0.085,0.4113,6.6737,1345
real_faces_1k,raw,0.7706,0.1205,0.4773,7.393,1640
real_faces_1k,raw,0.803,0.0523,1.2244,7.6671,1942
real_faces_1k,raw,0.6667,0.0486,0.0707,7.5251,770
real_faces_1k,raw,0.7765,0.0179,0.2654,7.8102,2002
real_faces_1k,raw,0.7356,0.1858,0.7748,7.0102,797
real_faces_1k,raw,0.8362,0.0369,1.6768,7.5332,1025
real_faces_1k,raw,0.8157,0.0848,2.2035,7.5469,1962
real_faces_1k,raw,0.7085,0.0836,0.3334,7.7446,1382
real_faces_1k,raw,0.706,0.2242,0.3499,7.689,1215
real_faces_1k,raw,0.8195,0.1415,0.2102,7.4326,1532
real_faces_1k,raw,0.7769,0.0628,1.0043,7.3479,1307
real_faces_1k,raw,0.8307,0.0641,0.6188,7.1765,655
real_faces_1k,raw,0.683,0.2998,0.3738,7.5345,963
real_faces_1k,raw,0.8643,0.0762,0.1966,7.1374,1812
real_faces_1k,raw,0.7756,0.1035,0.343,7.7078,2784
real_faces_1k,raw,0.7598,0.1442,0.2355,7.4892,954
real_faces_1k,raw,0.8507,0.1142,1.1958,7.2887,1307
real_faces_1k,raw,0.732,0.2255,0.2107,7.6121,693
real_faces_1k,raw,0.8714,0.0317,0.155,7.6058,1826
real_faces_1k,raw,0.7879,0.1678,2.8612,6.9701,1032
real_faces_1k,raw,0.712,0.186,0.1307,7.4804,1496
real_faces_1k,raw,0.805,0.1632,2.1802,7.5845,1864
real_faces_1k,raw,0.8255,0.047,0.4265,7.0395,664
real_faces_1k,raw,0.8084,0.1432,0.5924,7.307,1090
real_faces_1k,raw,0.8878,0.055,0.1966,7.0839,1483
real_faces_1k,raw,0.8287,0.1173,0.3354,7.5408,1266
real_faces_1k,raw,0.6557,0.2551,0.7241,7.7071,1397
real_faces_1k,raw,0.8543,0.0878,0.3215,7.2697,2349
real_faces_1k,raw,0.7939,0.1813,0.6288,6.8622,1349
real_faces_1k,raw,0.8173,0.0698,0.6094,7.5361,1119
real_faces_1k,raw,0.8545,0.043,0.9183,7.2512,3016
real_faces_1k,raw,0.752,0.1627,0.2272,7.6828,1894
real_faces_1k,raw,0.8153,0.1052,2.7561,7.7555,1957
real_faces_1k,raw,0.7686,0.1767,0.3518,7.3653,900
real_faces_1k,raw,0.824,0.1547,0.2528,7.1967,1356
real_faces_1k,raw,0.7405,0.1819,0.2435,7.6989,1795
real_faces_1k,raw,0.7724,0.1918,0.444,7.4698,1014
real_faces_1k,raw,0.8082,0.0055,0.104,7.4246,1201
real_faces_1k,raw,0.7086,0.1348,1.8709,7.7261,2137
real_faces_1k,raw,0.8576,0.0508,0.1705,7.2203,1075
real_faces_1k,raw,0.8081,0.0583,0.3349,7.6379,1430
real_faces_1k,raw,0.8147,0.1077,0.2995,7.6108,1340
real_faces_1k,raw,0.8544,0.0042,0.1353,7.5915,2006
real_faces_1k,raw,0.7859,0.1242,0.2659,7.5942,2353
real_faces_1k,raw,0.7726,0.1754,0.435,7.7732,2175
real_faces_1k,raw,0.7803,0.1649,1.3866,7.4094,1334
real_faces_1k,raw,0.6691,0.1249,0.4359,7.3793,1855
real_faces_1k,raw,0.8098,0.1274,0.5312,7.5286,2375
real_faces_1k,raw,0.7733,0.1007,0.6152,7.702,1318
real_faces_1k,raw,0.6826,0.2486,0.2333,7.472,717
real_faces_1k,raw,0.78,0.0607,0.3852,6.7716,1498
real_faces_1k,raw,0.8399,0.0908,0.8359,7.3531,924
real_faces_1k,raw,0.7676,0.0792,1.1287,7.7481,1688
real_faces_1k,raw,0.8536,0.0646,0.3083,7.4297,880
real_faces_1k,raw,0.7589,0.0105,0.9022,7.627,1381
real_faces_1k,raw,0.8492,0.0069,0.3898,7.1158,1775
real_faces_1k,raw,0.8548,0.1109,0.1122,7.3401,1177
real_faces_1k,raw,0.8259,0.0482,1.3361,7.4937,1237
real_faces_1k,raw,0.8709,0.1083,0.9233,6.5114,833
real_faces_1k,raw,0.765,0.1226,0.5317,7.5064,1332
real_faces_1k,raw,0.8411,0.0327,0.418,7.4128,1613
real_faces_1k,raw,0.7352,0.1256,0.6515,7.451,2220
real_faces_1k,raw,0.6812,0.3124,0.4512,7.6513,765
real_faces_1k,raw,0.8147,0.1776,0.249,6.6478,1618
real_faces_1k,raw,0.7065,0.2536,0.9559,7.3989,1368
real_faces_1k,raw,0.8588,0.0897,0.2047,6.7949,1277
real_faces_1k,raw,0.8344,0.1045,0.4171,7.3976,1308
real_faces_1k,raw,0.7454,0.2033,2.3556,7.778,1145
real_faces_1k,raw,0.7949,0.1575,0.409,6.9634,1155
real_faces_1k,raw,0.7761,0.091,2.4088,7.7378,1188
real_faces_1k,raw,0.8178,0.0646,0.3339,7.319,1816
real_faces_1k,raw,0.794,0.0438,1.5794,7.2432,1200
real_faces_1k,raw,0.7366,0.2405,0.1479,6.9325,959
real_faces_1k,raw,0.8595,0.0479,0.1802,7.6594,879
real_faces_1k,raw,0.8118,0.0561,1.623,7.7734,1574
real_faces_1k,raw,0.7935,0.1851,1.3902,7.4101,1583
real_faces_1k,raw,0.7559,0.148,0.3215,7.1442,920
real_faces_1k,raw,0.8804,0.0119,1.6341,7.2287,1099
real_faces_1k,raw,0.7638,0.1379,0.1311,7.5977,1658
real_faces_1k,raw,0.7723,0.1086,0.4337,7.7014,1865
real_faces_1k,raw,0.7652,0.0559,1.0435,7.803,1663
real_faces_1k,raw,0.9054,0.0242,0.2844,6.9976,903
real_faces_1k,raw,0.7766,0.1436,1.6684,7.4877,2079
real_faces_1k,raw,0.7796,0.1701,0.3922,7.5491,1259
real_faces_1k,raw,0.8793,0.0632,0.4115,7.6812,1053
real_faces_1k,raw,0.8133,0.0889,0.5794,7.5257,1912
real_faces_1k,raw,0.8375,0.0826,1.4527,7.3033,1325
real_faces_1k,raw,0.8747,0.0769,1.6831,7.5255,1167
real_faces_1k,raw,0.7754,0.0793,0.1829,7.5224,2360
real_faces_1k,raw,0.8027,0.0976,0.2789,7.7518,1815
real_faces_1k,raw,0.8312,0.0429,0.2531,7.2765,1211
real_faces_1k,raw,0.8598,0.0673,0.6004,7.0167,998
real_faces_1k,raw,0.7455,0.1308,0.9291,7.6783,877
real_faces_1k,raw,0.8763,0.0249,0.4779,7.667,1432
real_faces_1k,raw,0.7677,0.2032,0.2527,7.567,2304
real_faces_1k,raw,0.77,0.016,0.7076,7.6955,1743
real_faces_1k,raw,0.8579,0.0806,0.2852,7.4302,1407
real_faces_1k,raw,0.8147,0.0351,0.3013,7.1993,857
real_faces_1k,raw,0.7937,0.118,0.3675,7.5238,1286
real_faces_1k,raw,0.8746,0.0944,0.2554,7.2363,2327
real_faces_1k,raw,0.7347,0.1792,1.1114,7.776,1119
real_faces_1k,raw,0.7922,0.0512,0.2745,7.8132,1144
real_faces_1k,raw,0.7648,0.1252,2.094,7.6998,1435
real_faces_1k,raw,0.7618,0.0447,0.4087,7.7815,3913
real_faces_1k,raw,0.861,0.0408,0.6014,7.4147,1747
real_faces_1k,raw,0.8145,0.1068,0.2652,7.127,1076
real_faces_1k,raw,0.7904,0.0438,0.2669,7.4692,986
real_faces_1k,raw,0.8359,0.1458,0.3701,7.1275,1157
real_faces_1k,raw,0.7814,0.0159,0.226,7.6615,1918
real_faces_1k,raw,0.679,0.2605,1.9576,7.4046,1140
real_faces_1k,raw,0.6722,0.2728,0.317,7.2865,924
real_faces_1k,raw,0.8143,0.165,0.1557,6.8741,943
real_faces_1k,raw,0.8352,0.1462,0.5462,7.2499,1040
real_faces_1k,raw,0.7765,0.0637,0.2407,7.7608,2100
real_faces_1k,raw,0.8956,0.0643,0.8602,7.3289,1708
real_faces_1k,raw,0.8014,0.0858,0.1271,7.2815,1412
real_faces_1k,raw,0.9134,0.0522,0.2972,7.1537,1001
real_faces_1k,raw,0.8262,0.0139,0.2907,7.4711,1441
real_faces_1k,raw,0.7253,0.1043,1.9994,7.2811,836
real_faces_1k,raw,0.7897,0.1153,0.2249,7.3719,1251
real_faces_1k,raw,0.867,0.0583,1.7591,7.3897,540
real_faces_1k,raw,0.687,0.2822,0.6631,6.8152,665
real_faces_1k,raw,0.8663,0.0097,0.1982,7.4606,1726
real_faces_1k,raw,0.8484,0.0366,0.8611,7.0047,837
real_faces_1k,raw,0.7292,0.1986,0.3924,7.7202,2048
real_faces_1k,raw,0.7947,0.0126,1.4867,7.8039,2286
real_faces_1k,raw,0.8406,0.0515,0.2852,7.5891,1079
real_faces_1k,raw,0.9244,0.0124,0.4083,7.2141,350
real_faces_1k,raw,0.7874,0.1101,0.389,7.5898,1865
real_faces_1k,raw,0.6968,0.2637,1.4426,7.7949,1276
real_faces_1k,raw,0.7476,0.1334,0.6199,7.4493,1165
real_faces_1k,raw,0.8597,0.0679,0.253,6.8533,539
real_faces_1k,raw,0.6587,0.3003,1.7873,7.65,1335
real_faces_1k,raw,0.5764,0.3832,1.2438,7.6831,1805
real_faces_1k,raw,0.8842,0.012,0.2116,6.9141,845
real_faces_1k,raw,0.8681,0.0106,0.3731,7.4878,1746
real_faces_1k,raw,0.8934,0.033,0.8752,7.1508,1632
real_faces_1k,raw,0.8329,0.0433,0.5619,7.5776,1588
real_faces_1k,raw,0.7619,0.2161,0.8882,7.4166,1171
real_faces_1k,raw,0.8102,0.1387,0.9646,7.2986,1543
real_faces_1k,raw,0.8121,0.1016,0.3419,7.4163,2237
real_faces_1k,raw,0.8552,0.1038,0.4258,7.2602,878
real_faces_1k,raw,0.7803,0.0011,0.3428,7.3649,1126
real_faces_1k,raw,0.9176,0.0001,0.1949,7.204,1537
real_faces_1k,raw,0.7827,0.0379,0.1357,7.6771,892
real_faces_1k,raw,0.8818,0.0334,0.1363,6.9395,931
real_faces_1k,raw,0.7354,0.1824,0.9095,7.6707,1577
real_faces_1k,raw,0.6078,0.1777,1.9857,7.6235,826
real_faces_1k,raw,0.7862,0.1369,0.3617,6.8452,1051
real_faces_1k,raw,0.8059,0.0051,1.0039,7.5882,1913
real_faces_1k,raw,0.6865,0.0529,0.6014,7.7899,1962
real_faces_1k,raw,0.8425,0.0093,0.4038,7.4291,1342
real_faces_1k,raw,0.8363,0.0497,0.6844,7.3864,1622
real_faces_1k,raw,0.8451,0.0811,0.7668,7.5314,503
real_faces_1k,raw,0.942,0.0395,0.5286,6.4576,771
real_faces_1k,raw,0.9101,0.0719,0.4296,6.5373,627
real_faces_1k,raw,0.8761,0.0026,0.5908,7.4277,876
real_faces_1k,raw,0.7992,0.0067,0.8295,7.6413,1403
real_faces_1k,raw,0.5866,0.4015,0.2479,7.4377,811
real_faces_1k,raw,0.8483,0.0178,0.2804,7.2673,827
real_faces_1k,raw,0.8317,0.0332,0.6116,7.75,1268
real_faces_1k,raw,0.7806,0.1025,0.3896,7.8057,1423
real_faces_1k,raw,0.789,0.1036,1.1154,7.4696,1092
real_faces_1k,raw,0.8788,0.075,0.4045,7.0321,922
real_faces_1k,raw,0.8387,0.0819,1.3535,7.4032,1199
real_faces_1k,raw,0.7337,0.1877,0.5768,7.7152,1261
real_faces_1k,raw,0.8628,0.0372,0.8122,7.3853,1182
real_faces_1k,raw,0.6871,0.0644,0.3114,7.5939,1425
real_faces_1k,raw,0.5982,0.3792,0.278,7.6849,871
real_faces_1k,raw,0.7338,0.1384,0.6201,7.703,1441
real_faces_1k,raw,0.772,0.0411,0.892,7.4158,1269
real_faces_1k,raw,0.7905,0.0204,0.6239,7.6623,1830
real_faces_1k,raw,0.9094,0.0492,0.3611,7.2727,979
real_faces_1k,raw,0.9077,0.0426,0.0919,7.1927,1689
real_faces_1k,raw,0.757,0.0973,0.1365,7.4289,1904
real_faces_1k,raw,0.6785,0.2189,1.5824,7.8565,1183
real_faces_1k,raw,0.751,0.1821,0.2783,7.6729,3398
real_faces_1k,raw,0.9006,0.0356,0.6356,6.5536,752
real_faces_1k,raw,0.7985,0.1482,0.2306,7.0796,971
real_faces_1k,raw,0.7618,0.0128,0.1338,7.5747,1927
real_faces_1k,raw,0.8635,0.0007,0.3641,7.2227,1172
real_faces_1k,raw,0.7849,0.1202,0.1461,7.345,873
real_faces_1k,raw,0.8557,0.0144,0.6818,6.3804,2319
real_faces_1k,raw,0.8369,0.0013,0.9809,7.7225,1949
real_faces_1k,raw,0.803,0.1011,0.3865,7.5029,907
real_faces_1k,raw,0.6726,0.1599,1.0134,7.8257,2311
real_faces_1k,raw,0.6995,0.2233,0.2123,7.5027,1052
real_faces_1k,raw,0.8448,0.0692,0.1641,7.3499,1655
real_faces_1k,raw,0.8935,0.0365,1.1829,7.4413,2093
real_faces_1k,raw,0.7768,0.0056,0.9667,7.5687,1050
real_faces_1k,raw,0.7982,0.0932,0.3261,7.1546,1012
real_faces_1k,raw,0.6626,0.3043,0.5811,7.2557,1028
real_faces_1k,raw,0.8122,0.1159,0.1727,7.3182,642
real_faces_1k,raw,0.6869,0.1859,0.1771,7.3781,1058
real_faces_1k,raw,0.7985,0.032,0.2818,6.9462,836
real_faces_1k,raw,0.9021,0.0346,0.5961,7.2617,1151
real_faces_1k,raw,0.8481,0.05,0.4739,7.628,2216
real_faces_1k,raw,0.8129,0.0607,0.1213,7.3285,1432
real_faces_1k,raw,0.7717,0.182,0.1307,7.4901,1071
real_faces_1k,raw,0.7881,0.1291,0.198,7.5136,2625
real_faces_1k,raw,0.9286,0.0049,0.2579,7.2674,714
real_faces_1k,raw,0.7654,0.1896,0.5128,7.6753,909
real_faces_1k,raw,0.7587,0.1046,0.4883,7.8406,1214
real_faces_1k,raw,0.8639,0.0251,0.5542,7.5189,1246
real_faces_1k,raw,0.8189,0.0986,0.4646,7.4947,2377
real_faces_1k,raw,0.8366,0.1151,0.5947,7.3293,1225
real_faces_1k,raw,0.698,0.1813,0.4213,7.3822,1415
real_faces_1k,raw,0.833,0.0779,0.4986,7.5759,747
real_faces_1k,raw,0.8331,0.0838,0.5696,7.2387,2062
real_faces_1k,raw,0.7775,0.0568,0.2614,7.5109,1382
real_faces_1k,raw,0.7912,0.0412,0.4965,7.655,3418
real_faces_1k,raw,0.7634,0.164,0.1927,7.5879,1251
real_faces_1k,raw,0.6181,0.3517,0.1819,7.7696,1587
real_faces_1k,raw,0.805,0.0249,0.7721,7.1621,1150
real_faces_1k,raw,0.8259,0.0828,0.723,7.7592,785
real_faces_1k,raw,0.8663,0.0323,0.3912,7.2845,1708
real_faces_1k,raw,0.8321,0.1322,0.4717,7.536,1010
real_faces_1k,raw,0.7395,0.043,0.6643,7.4836,1465
real_faces_1k,raw,0.6995,0.1894,0.322,7.211,491
real_faces_1k,raw,0.8544,0.0516,0.4623,7.4589,1810
real_faces_1k,raw,0.6819,0.1338,1.2637,7.1643,679
real_faces_1k,raw,0.8508,0.0518,1.1715,7.6356,1059
real_faces_1k,raw,0.8288,0.046,0.7175,7.4706,498
real_faces_1k,raw,0.7393,0.1983,1.2259,7.6791,1500
real_faces_1k,raw,0.788,0.1471,0.2585,7.4925,2875
real_faces_1k,raw,0.7819,0.098,0.1755,7.1798,708
real_faces_1k,raw,0.9083,0.0248,0.4896,7.4173,4257
real_faces_1k,raw,0.6331,0.3089,0.5633,7.5706,785
real_faces_1k,raw,0.811,0.0016,0.9823,7.7333,2139
real_faces_1k,raw,0.8239,0.0784,0.9772,7.5482,2062
real_faces_1k,raw,0.6874,0.2079,0.222,7.2204,6642
real_faces_1k,raw,0.8235,0.1511,0.4812,7.7294,1441
real_faces_1k,raw,0.8179,0.0942,0.6269,7.5561,1423
real_faces_1k,raw,0.7963,0.0918,0.4442,7.5618,1268
real_faces_1k,raw,0.8336,0.1265,0.2253,7.5444,1449
real_faces_1k,raw,0.8788,0.0256,0.1678,7.183,1092
real_faces_1k,raw,0.8531,0.042,0.7629,7.4161,987
real_faces_1k,raw,0.7057,0.2024,1.188,7.6447,1823
real_faces_1k,raw,0.8839,0.0317,0.2275,7.6853,1208
real_faces_1k,raw,0.7909,0.0637,0.2145,7.517,1179
real_faces_1k,raw,0.8145,0.1308,0.2788,7.5937,1260
real_faces_1k,raw,0.8103,0.0508,0.3185,7.439,999
real_faces_1k,raw,0.7689,0.115,0.8168,7.2834,697
real_faces_1k,raw,0.6481,0.2118,0.2326,7.5339,895
real_faces_1k,raw,0.8664,0.0157,0.1954,7.4581,1594
real_faces_1k,raw,0.846,0.0344,0.1336,7.4678,539
real_faces_1k,raw,0.7613,0.2267,0.5656,7.4573,520
real_faces_1k,raw,0.8794,0.021,0.4247,7.5035,1117
real_faces_1k,raw,0.6648,0.1215,0.8371,7.0733,1449
real_faces_1k,raw,0.6777,0.2245,0.5477,7.8863,1920
real_faces_1k,raw,0.7179,0.0617,2.0696,7.8375,2064
real_faces_1k,raw,0.7891,0.1546,0.727,7.2546,1355
real_faces_1k,raw,0.8637,0.09,1.6363,7.2864,1205
real_faces_1k,raw,0.7454,0.1245,0.0985,7.2774,959
real_faces_1k,raw,0.8087,0.1226,0.5248,7.6868,1617
real_faces_1k,raw,0.829,0.044,0.4301,7.4907,1093
real_faces_1k,raw,0.8604,0.0529,0.2907,7.6296,782
real_faces_1k,raw,0.8599,0.1115,0.2832,6.6926,951
real_faces_1k,raw,0.9614,0.0211,0.817,6.9464,1083
real_faces_1k,raw,0.7712,0.1916,0.1961,7.4336,907
real_faces_1k,raw,0.7961,0.0735,0.2401,7.5361,2616
real_faces_1k,raw,0.7706,0.0387,0.6565,7.1723,855
real_faces_1k,raw,0.7943,0.0124,0.8182,7.4737,1368
real_faces_1k,raw,0.8108,0.0558,0.3336,7.6424,1630
real_faces_1k,raw,0.8296,0.0617,0.2903,7.6463,1706
real_faces_1k,raw,0.8821,0.0133,0.7015,7.2768,1997
real_faces_1k,raw,0.6893,0.2523,0.6604,7.3913,1065
real_faces_1k,raw,0.8242,0.0516,0.7654,7.3403,1382
real_faces_1k,raw,0.774,0.0134,0.8264,7.8983,1761
real_faces_1k,raw,0.834,0.0173,0.629,7.6746,1060
real_faces_1k,raw,0.8437,0.1025,0.5857,7.5612,1345
real_faces_1k,raw,0.8537,0.0182,0.6407,7.0734,2836
real_faces_1k,raw,0.7972,0.1257,1.3625,7.5982,1607
real_faces_1k,raw,0.8341,0.1056,2.0908,7.0435,723
real_faces_1k,raw,0.7367,0.0876,2.115,7.5274,2206
real_faces_1k,raw,0.6552,0.313,1.1419,6.6029,1322
real_faces_1k,raw,0.6615,0.3157,0.3112,7.6026,1381
real_faces_1k,raw,0.7377,0.0918,1.1354,7.7211,1557
real_faces_1k,raw,0.6965,0.164,0.2282,7.6693,2672
real_faces_1k,raw,0.7424,0.2344,0.5216,7.5456,1036
real_faces_1k,raw,0.8041,0.1024,0.3993,7.4149,2341
real_faces_1k,raw,0.8387,0.0376,0.2833,7.4763,1838
real_faces_1k,raw,0.78,0.1442,0.2383,7.2325,1940
real_faces_1k,raw,0.7953,0.0502,0.3196,7.5982,1413
real_faces_1k,raw,0.8705,0.0637,0.3367,6.9629,786
